gen,ID_2020_A,OR_2020_A,OR_2021_A,WA_2020_A,WA_2021_A,all_A,ID_2020_A2,OR_2020_A2,OR_2021_A2,WA_2020_A2,WA_2021_A2,all_A2,ID_2020_ADICP,OR_2020_ADICP,OR_2021_ADICP,WA_2020_ADICP,WA_2021_ADICP,all_ADICP,ID_2020_aNDForm,OR_2020_aNDForm,OR_2021_aNDForm,WA_2020_aNDForm,WA_2021_aNDForm,all_aNDForm,ID_2020_Ash,OR_2020_Ash,OR_2021_Ash,WA_2020_Ash,WA_2021_Ash,all_Ash,ID_2020_B,OR_2020_B,OR_2021_B,WA_2020_B,WA_2021_B,all_B,ID_2020_B1,OR_2020_B1,OR_2021_B1,WA_2020_B1,WA_2021_B1,all_B1,ID_2020_B2,OR_2020_B2,OR_2021_B2,WA_2020_B2,WA_2021_B2,all_B2,ID_2020_C,OR_2020_C,OR_2021_C,WA_2020_C,WA_2021_C,all_C,ID_2020_CP,OR_2020_CP,OR_2021_CP,WA_2020_CP,WA_2021_CP,all_CP,ID_2020_ER6,OR_2020_ER6,OR_2021_ER6,WA_2020_ER6,WA_2021_ER6,all_ER6,ID_2020_kd,OR_2020_kd,OR_2021_kd,WA_2020_kd,WA_2021_kd,all_kd,ID_2020_NDICP,OR_2020_NDICP,OR_2021_NDICP,WA_2020_NDICP,WA_2021_NDICP,all_NDICP,ID_2020_SP,OR_2020_SP,OR_2021_SP,WA_2020_SP,WA_2021_SP,all_SP,PC1,PC2,PC3
123,17.0880833311608,13.9148550417034,13.3696554774803,12.9297732301921,8.26696342157298,13.1138661004219,45.5309293356139,50.7117426085985,50.6388195465544,53.8160089485865,57.526028953855,51.6447058786417,0.804017286978956,1.38277227888121,1.05535470521863,0.893287196439203,0.84962552563884,0.997011398631369,28.2813596948305,42.0948717604095,36.521734665589,35.7090680268749,29.9060405224836,34.5026149340375,11.1139603139266,7.50314533360798,8.08576676261974,8.32305237388311,7.16475699552916,8.43813635591331,79.9679943857135,78.505517791232,80.5906428179294,82.4299077352019,86.5610974572985,81.611032037475,50.0620798044144,36.8360681234964,39.2218739170866,38.7034967771201,34.7528944219821,39.9152826088199,1.6889853125731,4.47708281503258,2.85571003071999,2.62891661584925,2.54297092592909,2.8387331400208,3.48109542446216,8.21228356036665,5.86873491001647,4.9218060566071,4.90169957153504,5.47712390459748,23.4680169431649,17.4920181372631,18.1111758340127,18.7746253426906,18.0967285360773,19.1885129586417,57.1519133573357,48.8910490406806,51.2385331998637,51.2642371378683,49.892321910338,51.6876109292173,0.0609413481371958,0.0470305000871855,0.0550684670512788,0.0565203522071232,0.0557578406176502,0.0550637016200867,1.21033236621832,2.02785605651315,1.46855558858057,1.40175109749417,1.31933791358134,1.48556660447751,10.7229237766087,8.92549940548317,9.18500716131538,10.2623266747764,9.99802457031765,9.81875631770026,-8.574406727,-0.6614308,11.94542842
124,14.3003120260854,12.612017292353,11.7266647626232,7.85697451843932,6.57354558992627,10.6139028378854,49.3195352868893,53.7788983794084,52.7030493078561,60.4147921877063,60.356167884245,55.314488609221,0.800258073499165,1.21507033434191,1.01167773256945,0.839047036404378,0.803712114608173,0.933953058284614,27.1470014410787,40.0299138198229,34.4791226324648,33.7698601139329,27.628319998342,32.6108436011282,11.193751185675,7.80356542368924,8.12739350460279,7.69683760808515,7.21934176097021,8.40817789660448,82.0402792109059,80.6229926682285,82.7836165994489,87.5476348409847,89.2907695708229,84.4570585780782,45.6898015756622,36.1061080130716,37.8678200128555,32.5846289785637,33.1605677369202,37.0817852634146,1.71478284515067,3.68439191539262,3.09534722790591,2.64191668225296,2.34174037546297,2.69563580923303,3.42621195575336,6.78989976141408,5.41216714398349,4.54289973159123,4.34715861143299,4.90366744083503,23.0196051944723,17.1560536263474,18.5112103785923,19.1670306590258,18.699762461095,19.3107324639066,57.4813472692891,49.3516564792679,51.870941206259,49.4750531673571,49.7079787957373,51.5773953835821,0.0662527048565907,0.0495836274183912,0.0553543832654229,0.0536977234664789,0.0567051321486475,0.0563187142311062,1.22330689455863,1.9865696675962,1.60687349716987,1.4254876309184,1.2946079844523,1.50736913493908,11.377470205529,9.17015351774451,9.90655102230017,11.12242733698,11.816795738548,10.6786795642203,7.477870377,18.73459157,17.53442905
125,12.9537934766646,13.3527317007415,12.93506454151,11.6820034086708,6.93811003223962,11.5723406319653,51.6129625827655,51.6640112145684,51.2797068519544,55.1390694728336,60.0820925465889,53.9555685337421,0.800741941191754,1.13655339763233,1.10920668538397,0.881585989000118,0.794835705298636,0.944584743701362,26.4826057607331,40.0879845831189,36.5724695233885,34.2359060585729,25.7212457775675,32.6200423406762,10.9020392091372,7.44579415548983,8.11309435161045,8.54623291486864,7.20059141263858,8.44155040874893,83.2840723729038,80.0640291135782,81.3823884913852,84.0424796479799,89.0779057792017,83.5701750810097,42.6725899057972,38.1964785015237,39.6780244234801,37.4754525420513,33.9321511480938,38.3909393041892,1.70814106378939,3.49894056406628,3.29224220472872,2.77475676314044,2.3276808406476,2.72035228727449,3.46456320720274,6.34897590513886,5.87414231783128,4.49053255831856,4.30808749364895,4.89726029642808,22.9159199649836,17.114773488766,18.4986167418124,19.432386813016,18.6807781250657,19.3284950267288,56.7888695897087,49.1688770697487,51.6187428596918,51.2945883307587,49.8942515925911,51.7530658884998,0.0675709715241683,0.050094930493314,0.0552997016942632,0.0538274250090345,0.0565239623279144,0.0566633982097389,1.26051857611893,1.95681903169608,1.66644529036002,1.45696888835052,1.25345959876098,1.51884227705731,11.7331681418568,8.88105568236085,9.37474917282741,10.8148345930817,11.7521307029741,10.5111876586202,9.526450023,34.47876865,-0.121891087
126,14.2118414081405,12.8361098154496,12.7447439764776,12.946056612837,7.7438787110763,12.0965261047962,49.6299461372864,52.5113891169902,51.8500015536111,53.036464852259,57.9024512511224,52.9860505822538,0.806003032702676,1.25378767625555,1.11761627426792,0.883347856849764,0.821381941828004,0.976427356380783,25.7736737543024,38.203487285446,35.3373852729891,34.2097123591815,27.6030686459565,32.2254654635751,11.2939505503324,7.39033645600102,8.15782842609759,8.39899859584373,7.25925079472756,8.50007296460046,82.279932869914,80.3873460166642,81.3690222380065,82.8219967170062,87.654464310526,82.9025524304234,45.4688657398877,36.5148607456638,38.9500235167629,39.9760885539263,34.7703060194613,39.1360289151404,1.73963465021847,4.17074648027293,3.60675259239734,2.5218621699084,2.34075103106216,2.87594938477186,3.34267539707004,7.11776994851498,5.87385550384769,4.57974175041401,4.47112908966037,5.07703433790142,25.2003939548802,17.9219703194959,19.1483689214222,20.0908727843469,19.6602500543477,20.4043712068986,56.4525918787543,48.8804263451055,51.2230269483118,51.9918609498277,49.8747797748281,51.6845371793655,0.0606132446900023,0.0496415950620288,0.0554689939144295,0.0570250005646712,0.0570848577178709,0.0559667383898005,1.28068785813394,2.02284358001509,1.83185483418518,1.38217378081793,1.27873309887479,1.55925863040539,12.3690159858944,9.44715842409458,10.1163344905905,10.7692271696728,11.2413309011605,10.7886133942825,-6.820463337,48.19752249,4.398521406
127,15.1817022055576,12.8627659917719,12.1292961829911,8.78160196850525,6.717410715926,11.1345554129504,48.9182740939376,52.400091097645,51.7750967554613,59.8337721245482,59.9994780924883,54.5853424328161,0.802845092365417,1.21772674386234,1.08119664674945,0.890910338599504,0.815915152778843,0.961718794871111,27.912833347666,36.8939529811721,36.302961715076,34.5484125879295,28.3659403549,32.8048201973487,11.5609447427666,7.64963140996626,8.05028882098505,7.79610280242614,7.1182350956589,8.4350405743606,81.3558595912196,80.2588514330635,82.054359954776,86.263579211615,88.8352728737692,83.7535846128886,46.081514892275,36.4855671300685,38.21382289381,32.1589942743191,33.1786278818935,37.2237054144732,1.75154994282578,4.10723631961416,3.4275369914131,2.95960298415095,2.5573184512301,2.96064893784682,3.50178809430332,6.77705641846936,6.14752526748873,4.81868989129349,4.64046537796251,5.17710500990348,23.0014022282072,17.5208833821082,18.0970707660159,18.8152623681752,18.0754657860674,19.1020169061148,58.0448272196045,49.509120684474,52.0879161773385,49.5414243861992,49.8390822268302,51.8044741388893,0.065030501739491,0.0491878136441212,0.0552116803902742,0.0541827149799072,0.0562323320121392,0.0559690085531866,1.24608558186617,1.96410757794974,1.63385346611489,1.48760348726811,1.31844060127815,1.53001814289541,11.2813513751726,9.21103837275832,8.96444610126182,10.8672437974213,11.089870406264,10.2827900105756,3.328165988,22.60897907,-24.4031823
128,17.566190193065,12.775076759414,12.0196564068038,8.82415480674208,6.88408866938078,11.6138333670811,43.5336956708047,53.3353404327205,52.4045299032896,59.4117981177256,59.772211597679,53.6915151444439,0.802590019937514,1.15014070512175,1.01622150574482,0.847970846962465,0.802267962547833,0.923838208062877,27.9764498577974,37.5940161632943,35.3332873007765,33.8493297138082,28.0266650374325,32.5559496146218,11.2377254387184,7.71677107743784,8.20954632122773,7.79669431200822,7.32706799685048,8.45756102924853,79.3344255104359,80.8971528981072,82.7627985816058,86.9545874952472,89.1978403218562,83.8293609614505,51.9290412548721,36.6467313538893,38.5722911615508,33.4388852941186,33.8275123466401,38.8828922822142,1.80700469814323,3.74275561155035,2.97269333321719,2.62262300716766,2.30511364186309,2.6900380583883,3.4140256122906,6.12705676481489,5.42138216265349,4.39245777704648,4.17130666297681,4.70524579595645,24.4434788196292,17.6958249444794,19.0246566359642,19.8769301948644,19.4737593972695,20.1029299984413,53.9665337444635,49.0917698481192,51.5125384005825,48.3955621356217,49.5366880295486,50.5006184316671,0.0569328695494907,0.0514060029232325,0.0558418329185062,0.0535964771068917,0.0583201399911924,0.0552194644978627,1.27121167672356,1.9768580128934,1.53203928064293,1.44592230091389,1.30721869665791,1.50664999356634,10.7925065332809,9.43092202867552,9.9240176812025,11.2178026579749,12.0654202791939,10.6861338360655,10.27074035,24.85524345,-4.640231236
129,13.915689573499,12.6160304872106,12.5234257258643,14.2539966738275,7.02824581741269,12.0674776555628,50.0901931361795,54.4292853794681,53.1407669531952,51.2851031366046,60.0510934012356,53.7992884013366,0.803225709803746,1.17880377983753,1.01742818975119,0.951017387929891,0.799642122233621,0.950023437911195,25.9982795617096,36.3533349497566,33.9567030808182,34.0325722688676,26.3007319659959,31.3283243654296,11.4136082474015,7.59337600110353,8.13853195942523,8.60386626982414,7.23394751474517,8.59666599849992,82.4729179470888,80.8360652721216,81.6391189060683,81.5034898654077,88.3954654562672,82.9694114893908,44.6999161915043,35.169981136822,38.1266053067947,41.6402832959013,33.2029069625023,38.5679385787049,1.73727078483897,4.05150624884018,2.64468900899383,2.77337012722435,2.47207535008353,2.73578230399617,3.35347437539425,6.60654756304096,5.2335992386579,4.5761113456987,4.42929760646645,4.83980602585165,23.8407547562538,17.511265330104,18.6455080656737,19.9825456222533,18.9022101308246,19.7764567810219,56.7086354529078,49.2882429467083,51.782862455326,49.4643793046689,49.7582034360158,51.4004647191254,0.064731258135282,0.0496135610242585,0.054763564273467,0.0473516114045217,0.0547476432069739,0.0542415276089006,1.23288016300047,1.97692856741521,1.54062421893973,1.46201482564453,1.2416418845634,1.49081793191267,11.884116963885,9.69886547621772,10.1581414227668,10.7240750934207,10.6585287588411,10.6247455430263,9.115977333,2.881484343,46.02182738
130,14.6715356503054,12.0040309864057,11.4113987388406,8.21795232903089,7.11561659076661,10.6841068590698,48.7921836563871,55.0205507299238,53.5386950743728,59.4326390442022,58.8057473583906,55.1179631726553,0.801632397608415,1.17791938548597,0.996431698448548,0.837866225223123,0.782905310242485,0.919351003401709,26.8261097857412,37.6462668484165,34.997097309967,33.4925639458762,28.4700204414354,32.2864116662873,10.4436360951845,7.15881020567023,7.63214884862161,7.61371978399629,6.56993198026551,7.88364938274763,81.7427014821733,81.4275211509664,83.0226137712696,87.3509178097102,88.20489429637,84.3497297020979,45.9772544383453,34.7063441074938,37.051236175861,33.5616977905583,33.6372743141702,36.9867613652857,1.82482599767108,3.95732661659642,2.94398037229296,2.73396255316829,2.54384014087251,2.80078713612025,3.45802561548881,6.67202503710913,5.53721208286066,4.56947063518932,4.44817726453443,4.93698212703647,23.572438927619,16.882055711998,17.7994261900745,19.1004027868383,17.6267800929887,18.9962207419037,57.7357161765814,49.667163896768,52.3033227479246,49.6121265043219,50.3724886153342,51.938163588186,0.0631352960383567,0.0508114375344912,0.0562858449630885,0.0579537451656889,0.0597912312713871,0.0575955109946025,1.2827145875872,1.98541182808967,1.45113802385507,1.43659602107528,1.30410268271606,1.49199262866465,11.6232801195308,9.18222063300222,9.43682048064017,10.9788767801793,10.1531960824192,10.2748788191543,-4.252168615,23.7992352,-0.519400893
131,14.6905277558449,12.6367762691359,11.9436074996647,9.94855171815317,6.42264719749644,11.128422088059,49.5405771762821,52.7432638981234,52.006055846212,57.4865341902415,58.6740126366553,54.0900887495029,0.802485710157827,1.28387122829431,0.998989177003382,0.91147557859832,0.818887440008771,0.963141826812523,29.4904736759472,39.9675169143244,36.2673612131285,35.2411321238186,27.1421825124299,33.6217332879297,10.8389802088384,7.0924917239835,7.53693836719418,7.52794073410931,6.44508334814434,7.88828687645396,81.5653180782965,79.9728642666978,81.9192903836121,84.9035584165513,88.5247417189045,83.3771545728124,44.907960903913,35.4319541108405,37.8310506686057,34.2317143886996,33.5536603475504,37.1912680839218,1.73902010516818,4.48576496734806,2.72771087020885,2.94116312134519,2.66693481208672,2.9121187752314,3.77761146338002,7.87017560547441,5.83063394787787,5.2301927252152,5.16923828051807,5.57557040449312,21.428420155613,16.3623400365922,17.0349294663693,17.4584432767549,16.4743359698355,17.751693781033,58.3104052945888,50.1155731221381,52.9236417153325,48.675243705167,50.1884508637512,52.0426629401955,0.065961885685455,0.0495490139825443,0.0553883369887858,0.0518120153389769,0.0568176269040913,0.0559057757799707,1.21509094484286,2.02193801887508,1.49188298948122,1.40254582477902,1.19029721054911,1.46435099770546,10.5362816580239,8.47431097189703,8.69008546338354,10.0780895811228,9.01336550328074,9.3584266355416,-43.73817138,-30.57321834,-6.523203598
132,14.4161665070857,12.7479423731122,12.2714655020078,8.61936967145078,7.35193234979541,11.0813752806904,50.5335122521013,54.0627902961145,52.8941117080886,61.0246631164603,59.6702520756666,55.6370658896863,0.809393680949142,1.20753786481182,1.14660079823224,0.872773648994381,0.795283440363904,0.966317886670297,28.91241323519,41.5279495783766,36.669479940434,35.0883354204503,28.9663121925053,34.2328980733912,10.960752092504,7.61456887565083,8.11249157698797,8.05429565000041,7.19980099979784,8.38838183898821,81.7668380833081,80.6273892682482,82.1432089980912,86.8739481989799,88.4865170850587,83.9795803267372,43.2745105831372,35.4663348816324,37.7174076128914,31.9202701651741,33.595336294133,36.3947719073936,1.78948670949633,3.78265535268751,3.41311801498683,2.58641114654339,2.26249687828554,2.76683362039992,3.60564214371865,6.83261047799414,5.91863659776838,4.5922308300315,4.39879921835208,5.06958385357295,22.543092983009,17.2861729808777,18.5138020807267,18.93656303243,18.7036693344682,19.1966600823023,54.7875412757714,48.7903640568491,51.0976393032292,49.1893254376963,49.557583443323,50.6844907033738,0.05768892338772,0.0495831893506244,0.055487197431443,0.0556649142023127,0.0571451692239983,0.0551138787192197,1.28979684418894,2.01746547407252,1.73067008663454,1.38080561371037,1.1907422340397,1.52189605052921,11.6237324262605,9.37065466884902,10.203089220258,11.1342671847846,11.525397052639,10.7714281105582,5.942904658,22.46574441,0.372052597
133,13.5445823424784,14.5791936166965,13.8572196226873,12.8927627353855,7.73509381819159,12.5217704270878,49.847703752168,49.6877918703067,49.949689373185,53.2502153601031,58.8272518003361,52.3125304312198,0.805635177064783,1.2259559873747,1.05451679747977,0.936876578815122,0.813454125897864,0.967287733326448,27.6576421638171,38.2587275506144,36.8559927067397,35.1725039774744,29.0294155210369,33.3948563839365,10.7064463151627,7.55765248630249,7.97773599162913,8.13069230318351,7.02309723514391,8.27912486628436,82.6436678759999,78.5018907419673,80.3891174087622,82.4151712126572,87.7347867981328,82.3369268075039,44.8843037446331,38.9956287540654,40.4940067840883,38.8307119963928,34.392379796795,39.5194062151949,1.8060537485284,4.0491112317637,3.08456278732221,2.98485266279766,2.61077647425754,2.9070713809339,3.67473120046316,6.65719850029706,5.87289323835997,4.85290384038505,4.73481057269091,5.15850747043923,22.2892099605298,18.1374540090966,18.0850300142576,19.0388337776219,18.0573148991219,19.1215685321256,58.0899858049576,49.3615170052071,51.8847536273777,51.183902533578,49.95372418271,52.0947766307661,0.0653403290331713,0.0486929745046415,0.0551928963444202,0.0513054329582281,0.0561700971101813,0.0553403459901285,1.25582971599229,1.96945394450087,1.56460956492964,1.47870166557934,1.32729362367759,1.51917770293594,11.3235678878554,9.24144011795038,8.72022721602708,10.373662396272,10.1669968560466,9.96517889483028,3.293247798,14.72756023,17.85649092
134,12.9317455691689,13.2381720894231,12.5331428301379,11.2552832210849,7.52840060152611,11.4973488622682,52.0920421845085,52.8515482822831,52.0789324345463,54.6183407838595,57.9349414248125,53.915161022002,0.800051896567266,1.33955131393163,0.992327980513542,0.851084625891525,0.819793930745971,0.960561949529987,27.9342087820051,41.1313392272236,35.3203439209487,34.1276249922339,28.8558394423459,33.4738712729515,10.9814257810934,7.82709524448917,8.22647627536581,8.29841427865054,7.34926809062507,8.53653593404481,83.2339585763332,79.4478895803955,81.6297186144411,84.4167250034565,87.7711874050635,83.299895835938,42.5471228681106,35.5420441057086,37.9599207016543,38.313520070898,34.2985041488354,37.7322223790414,1.73775779116532,4.35832622117062,2.61426130069405,2.67730158720088,2.42751415599718,2.76303221124561,3.52770038706934,7.74932558614252,5.49899629096885,4.65767464052836,4.63430609852427,5.21360060064667,21.7035038118057,17.578520085268,17.9766525546934,19.0647573862718,17.893940796285,18.8434749268648,57.9874486853684,49.2250446798263,51.7005474277326,51.1760160986908,50.131660779695,52.0441435342626,0.0688333182330645,0.048063261510314,0.0556116601404273,0.0572305144826821,0.0575575364291909,0.0574592581591357,1.20471226241806,2.02942074921763,1.43293922379213,1.39755976576609,1.23378219250989,1.45968283874076,11.2690002867904,9.43783444266014,9.38172643844639,10.6332165051745,10.4989206734146,10.2441396692972,16.84940795,-16.39825894,35.09722168
